@@Pair:Blood Glucose STATE:HIGH@Contain@Blood Glucose TREND:SAME,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood Glucose TREND:SAME,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood Glucose TREND:SAME,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood Glucose TREND:SAME,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood Glucose TREND:SAME,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood Glucose TREND:SAME,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Blood pH STATE:NORMAL,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,8,not similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:HIGH,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate STATE:NORMAL,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:DEC,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Heart Rate TREND:INC,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Lactate STATE:NORMAL,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature STATE:NORMAL,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:DEC,9,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,0,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,1,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,2,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,3,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,4,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,5,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,6,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,7,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,8,similar
@@Pair:Blood Glucose STATE:HIGH@Contain@Temperature TREND:INC,9,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,0,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,1,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,2,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,3,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,4,not similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,5,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,6,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,7,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,8,similar
@@Pair:Blood Glucose STATE:HIGH@Overlaps@Any Insulin STATE:TRUE,9,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,0,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,1,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,2,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,3,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,4,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,5,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,6,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,7,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,8,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:INC,9,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,0,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,1,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,2,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,3,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,4,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,5,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,6,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,7,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,8,similar
@@Pair:Blood Glucose TREND:DEC@Before_3@Blood Glucose TREND:SAME,9,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,0,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,1,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,2,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,3,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,4,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,5,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,6,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,7,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,8,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:ELEVATED,9,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,0,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,1,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,2,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,3,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,4,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,5,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,6,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,7,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,8,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Blood Glucose STATE:NORMAL,9,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,0,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,1,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,2,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,3,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,4,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,5,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,6,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,7,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,8,similar
@@Pair:Blood Glucose TREND:DEC@Contain@Heart Rate STATE:NORMAL,9,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,0,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,1,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,2,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,3,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,4,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,5,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,6,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,7,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,8,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Heart Rate TREND:INC,9,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,0,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,1,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,2,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,3,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,4,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,5,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,6,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,7,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,8,similar
@@Pair:Blood Glucose TREND:DEC@Overlaps@Temperature TREND:DEC,9,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,0,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,1,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,2,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,3,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,4,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,5,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,6,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,7,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,8,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC,9,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,0,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,1,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,2,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,3,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,4,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,5,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,6,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,7,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,8,similar
@@Pair:Blood Glucose TREND:INC@Before_3@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Blood Glucose TREND:INC,9,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,0,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,1,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,2,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,3,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,4,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,5,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,6,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,7,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,8,similar
@@Pair:Blood Glucose TREND:INC@Contain@Blood Glucose STATE:HIGH,9,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,0,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,1,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,2,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,3,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,4,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,5,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,6,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,7,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,8,similar
@@Pair:Blood Glucose TREND:INC@Overlaps@Blood Glucose STATE:HIGH,9,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,0,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,1,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,2,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,3,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,4,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,5,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,6,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,7,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,8,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:DEC,9,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,0,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,1,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,2,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,3,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,4,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,5,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,6,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,7,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,8,similar
@@Pair:Blood Glucose TREND:SAME@Before_3@Blood Glucose TREND:INC,9,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,0,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,1,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,2,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,3,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,4,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,5,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,6,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,7,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,8,similar
@@Pair:Blood pH STATE:NORMAL@Contain@Blood pH TREND:SAME,9,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,0,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,1,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,2,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,3,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,4,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,5,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,6,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,7,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,8,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:DEC,9,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,0,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,1,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,2,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,3,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,4,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,5,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,6,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,7,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,8,similar
@@Pair:Creatinine STATE:HIGH@Contain@Blood Glucose TREND:INC,9,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,0,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,1,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,2,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,3,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,4,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,5,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,6,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,7,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,8,similar
@@Pair:Creatinine STATE:NORMAL@Contain@Creatinine TREND:SAME,9,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,0,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,1,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,2,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,3,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,4,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,5,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,6,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,7,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,8,similar
@@Pair:Heart Rate STATE:HIGH@Before_3@Heart Rate TREND:DEC,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,6,similar
